agency_id,route_id,route_long_name,route_short_name,route_desc,route_type
DIMTS,1304,CENTRAL_SECRETARIAT_CIRCULAR_SERVICE,CENTRAL_SECRETARIAT_CIRCULAR_SERVICE,Krishi Bhawan  /  Rail Bhawan Metro Station /  Central Secretariat Metro Station to Krishi Bhawan  /  Rail Bhawan Metro Station /  Central Secretariat Metro Station,3
DIMTS,2779,CENTRAL_SECRETARIAT_LINK_SERVICE_PM_SANGRAHALAYA,CENTRAL_SECRETARIAT_LINK_SERVICE_PM_SANGRAHALAYA,Krishi Bhawan  /  Rail Bhawan Metro Station /  Central Secretariat Metro Station to PM Sangrahalaya (In Gate),3
DIMTS,1306,D-002STLDOWN,D-002STLDOWN,Lok Kalyan Marg Metro Station to Kushak Nallah Depot,3
DIMTS,1307,D-002STLUP,D-002STLUP,Kushak Nallah Depot to Lok Kalyan Marg Metro Station,3
DIMTS,1309,D-004STLDOWN,D-004STLDOWN,Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal to Kushak Nallah Depot,3
DIMTS,1310,D-004STLUP,D-004STLUP,Kushak Nallah Depot to Sunehari Pulla Depot,3
DIMTS,1312,D-006DOWN,D-006DOWN,Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal to ISBT Anand Vihar Terminal,3
DIMTS,1313,D-006UP,D-006UP,ISBT Anand Vihar Terminal to Sunehari Pulla Depot,3
DIMTS,1314,D-008STLDOWN,D-008STLDOWN,Safdurjang Terminal to Kushak Nallah Depot,3
DIMTS,1315,D-008STLUP,D-008STLUP,Kushak Nallah Depot to Safdurjang Terminal,3
DIMTS,1316,D-008UP,D-008UP,Safdurjang Terminal to Safdurjung Terminal,3
DIMTS,1317,D-010DOWN,D-010DOWN,CPWD Colony Vasant Vihar to Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,3
DIMTS,1318,D-010UP,D-010UP,Sunehari Pulla Depot to CPWD Colony Vasant Vihar,3
DIMTS,1319,D-014DOWN,D-014DOWN,Lajpat Nagar Ring Road to Ambedkar Nagar Depot,3
DIMTS,1320,D-014STLDOWN,D-014STLDOWN,Lajpat Nagar Ring Road to Kushak Nallah Depot,3
DIMTS,1321,D-014STLUP,D-014STLUP,Kushak Nallah Depot to Lajpat Nagar (Ring Road),3
DIMTS,1322,D-014UP,D-014UP,Ambedkar Nagar Sec 5 (T) to Lajpat Nagar (Ring Road),3
DIMTS,1323,D-018DOWN,D-018DOWN,CGO Complex to Jheel Terminal,3
DIMTS,1324,D-018STLDOWN,D-018STLDOWN,CGO Complex to Kushak Nallah Depot,3
DIMTS,1325,D-018STLUP,D-018STLUP,Kushak Nallah Depot to CGO Complex,3
DIMTS,1326,D-018UP,D-018UP,Jheel Terminal to CGO Complex,3
DIMTS,2780,D-020STLDOWN,D-020STLDOWN,Kushak Nallah Depot to Jor Bagh Metro Station,3
DIMTS,2781,D-020STLUP,D-020STLUP,Jor Bagh Metro Station to Kushak Nallah Depot,3
DIMTS,1327,D-022DOWN,D-022DOWN,Madanpur Khadar JJ Colony to Safdurjung Terminal,3
DIMTS,1328,D-022UP,D-022UP,Safdurjung Terminal to Madanpur Khadar JJ Colony,3
DIMTS,1329,D-024DOWN,D-024DOWN,Karol Bagh Gurgaon Stand to Safdurjung Terminal,3
DIMTS,1330,D-024UP,D-024UP,Safdurjung Terminal to Karol Bagh Gurgaon Stand,3
DIMTS,3197,D-026AUP,D-026AUP,Kendriya Terminal (Pt. Pant Marg) to Krishi Bhawan  /  Rail Bhawan Metro Station /  Central Secretariat Metro Station,3
DIMTS,3198,D-026BUP,D-026BUP,Rail Bhawan Metro Station / Krishi Bhawan /  Central Secretariat  Metro Station to Jal Vihar Terminal,3
DIMTS,1331,D-026DOWN,D-026DOWN,Jal Vihar Terminal to Kendriya Terminal (Pt. Pant Marg),3
DIMTS,1332,D-026STLDOWN,D-026STLDOWN,Jal Vihar Terminal to Kushak Nallah Depot,3
DIMTS,1333,D-026STLUP,D-026STLUP,Kushak Nallah Depot to Jal Vihar Terminal,3
DIMTS,1334,D-026UP,D-026UP,Kendriya Terminal (Pt. Pant Marg) to Jal Vihar Terminal,3
DIMTS,1335,D-028DOWN,D-028DOWN,Hamdard Nagar / Sangam Vihar to Sarojini Nagar Depot,3
DIMTS,1336,D-028UP,D-028UP,Sarojini Nagar Depot to Hamdard Nagar / Sangam Vihar,3
DIMTS,1337,D-030DOWN,D-030DOWN,Poorvanchal Hostel (T) to Sarai Kale Khan ISBT Terminal,3
DIMTS,1338,D-030UP,D-030UP,Sarai Kale Khan ISBT Terminal to Poorvanchal Hostel (T),3
DIMTS,1339,D-032DOWN,D-032DOWN, Mayur Vihar Phase III (T) Paper Market to HauzKhas Metro Station,3
DIMTS,1340,D-032UP,D-032UP,HauzKhas Metro Station to Mayur Vihar Phase III (T) Paper Market,3
DIMTS,1341,D-034DOWN,D-034DOWN,IGI Airport Terminal 2 (Air India Office) to CGO Complex,3
DIMTS,1342,D-034UP,D-034UP,CGO Complex to IGI Airport Terminal 2,3
DIMTS,1343,D-036DOWN,D-036DOWN,Mandi Village (T) to Nizamuddin Railway Station,3
DIMTS,1344,D-036UP,D-036UP,Nizamuddin Railway Station to Mandi Village (T),3
DIMTS,2782,D-038DOWN,D-038DOWN,Okhla Extension (Abul Fazl Encalve) to Sarai Kale Khan ISBT Terminal,3
DIMTS,2783,D-038UP,D-038UP,Sarai Kale Khan ISBT Terminal to Okhla Extension (Abul Fazl Encalve),3
DIMTS,3199,D-040ADOWN,D-040ADOWN,Sarojini Nagar Depot to Rail Bhawan Metro Station / Krishi Bhawan /  Central Secretariat  Metro Station,3
DIMTS,3200,D-040AUP,D-040AUP,Krishi Bhawan  /  Rail Bhawan Metro Station /  Central Secretariat Metro Station to Sarojini Nagar Depot,3
DIMTS,2784,D-040DOWN,D-040DOWN,Sarojini Nagar Depot to RBlock Rajendra Nagar,3
DIMTS,2785,D-040STLDOWN,D-040STLDOWN,Sarojini Nagar Depot to Kushak Nallah Depot,3
DIMTS,2786,D-040STLUP,D-040STLUP,Kushak Nallah Depot to Sarojini Nagar Depot,3
DIMTS,2787,D-040UP,D-040UP,R Block Rajendra Nagar to Sarojini Nagar Depot,3
DIMTS,1346,D-042DOWN,D-042DOWN,Tughalqabad Village to Safdurjung Terminal,3
DIMTS,1347,D-042UP,D-042UP,Safdurjung Terminal to Tughlaqabad Village,3
DIMTS,2788,D-044DOWN,D-044DOWN,Hamdard Nagar / Sangam Vihar to Nizamuddin Railway Station,3
DIMTS,1348,D-044STLDOWN,D-044STLDOWN,Kushak Nallah Depot to Nizamuddin Railway Station,3
DIMTS,1349,D-044STLUP,D-044STLUP,Nizamuddin Railway Station to Kushak Nallah Depot,3
DIMTS,2789,D-044UP,D-044UP,Nizamuddin Railway Station to Hamdard Nagar / Sangam Vihar,3
DIMTS,1350,D-046DOWN,D-046DOWN,Chhatarpur Ext / Nanda Hospital to Lajpat Nagar (Ring Road),3
DIMTS,1351,D-046UP,D-046UP,Lajpat Nagar Ring Road / VINOBA PURI METRO STATAION to Chhatarpur Ext / Nanda Hospital,3
DIMTS,2790,D-048DOWN,D-048DOWN,Vasant Vihar Metro Station to Nizamuddin Railway Station,3
DIMTS,2791,D-048UP,D-048UP,Nizamuddin Railway Station to Vasant Vihar Metro Station,3
DIMTS,3201,D-0501DOWN,D-0501DOWN,Harsh Vihar Terminal to ISBT Nitayanand Marg ,3
DIMTS,3202,D-0501UP,D-0501UP,ISBT Nityanand Marg to Harsh Vihar Terminal,3
DIMTS,2792,D-052DOWN,D-052DOWN,Mehrauli Terminal to Jor Bagh Metro Station,3
DIMTS,2793,D-052UP,D-052UP,Jor Bagh Metro Station to Mehrauli Terminal,3
DIMTS,1352,D-054DOWN,D-054DOWN,HauzKhas Metro Station to New Delhi Railway Station Gate 2,3
DIMTS,1353,D-054STLDOWN,D-054STLDOWN,HauzKhas Metro Station to Kushak Nallah Depot,3
DIMTS,1354,D-054STLUP,D-054STLUP,Kushak Nallah Depot to HauzKhas Metro Station,3
DIMTS,1355,D-054UP,D-054UP,New Delhi Railway Station Gate 2 to HauzKhas Metro Station,3
DIMTS,2794,D-056DOWN,D-056DOWN,Nehru Place Terminal to Anand Parvat Terminal,3
DIMTS,2795,D-056STLDOWN,D-056STLDOWN,Nehru Place Terminal to Kushak Nallah Depot,3
DIMTS,2796,D-056STLUP,D-056STLUP,Kushak Nallah Depot to Nehru Place Terminal,3
DIMTS,2797,D-056UP,D-056UP,Anand Parvat Terminal to Nehru Place Terminal,3
DIMTS,2798,D-058DOWN,D-058DOWN,Inderlok Metro Station to CGO Complex,3
DIMTS,2799,D-058UP,D-058UP,CGO Complex to Inderlok Metro Station,3
DIMTS,1356,D-060DOWN,D-060DOWN,Mithapur Chowk (T) to Jal Vihar Terminal,3
DIMTS,1357,D-060UP,D-060UP,Jal Vihar Terminal to Mithapur Chowk (T),3
DIMTS,2800,D-064UP,D-064UP,Dwarka Metro Station to Dwarka Main Metro Station,3
DIMTS,2801,D-068DOWN,D-068DOWN,Dwarka More Metro Station (Terminal) to Dwarka Sec21 Metro Station,3
DIMTS,2802,D-068STLDOWN,D-068STLDOWN,Dwarka Main Metro Station to Dwarka More Metro Station (Terminal),3
DIMTS,2803,D-068STLUP,D-068STLUP,Dwarka More Metro Station (Terminal) to Dwarka Metro Station,3
DIMTS,2804,D-068UP,D-068UP,Dwarka Sec21 Metro Station to Dwarka More Metro Station (Terminal),3
DIMTS,1358,D-06STLDOWN,D-06STLDOWN,Vasant Vihar Depot to Kushak Nallah Depot,3
DIMTS,2805,D-070DOWN,D-070DOWN,H3 Vikas Puri to Dwarka Sec 16C/GGS IP University,3
DIMTS,2806,D-070STLDOWN,D-070STLDOWN,Dwarka Main Metro Station to Dwarka Sec 16C/GGS IP University,3
DIMTS,2807,D-070STLUP,D-070STLUP,Dwarka Sec 16C/GGS IP University to Dwarka Metro Station,3
DIMTS,2808,D-070UP,D-070UP,Dwarka Sec 16C/GGS IP University to H3 Vikas Puri / BS 3 Vikas Puri DDA Market,3
DIMTS,2811,D-072DOWN,D-072DOWN,Nangloi Metro Station to Uttam Nagar Terminal / Uttam Nagar East Metro Station,3
DIMTS,2809,D-072STLDOWN,D-072STLDOWN,Dwarka Main Metro Station to Uttam Nagar Terminal (In Gate),3
DIMTS,2810,D-072STLUP,D-072STLUP,Uttam Nagar Terminal / Uttam Nagar East Metro Station to Dwarka Metro Station,3
DIMTS,2812,D-072UP,D-072UP,Uttam Nagar Terminal / Uttam Nagar East Metro Station to Nangloi,3
DIMTS,3203,D-125STLDOWN,D-125STLDOWN,Narela EV Depot to Palla Village,3
DIMTS,3204,D-125STLUP,D-125STLUP,Palla Village to Narela EV Depot,3
DIMTS,3205,D-2201DOWN,D-2201DOWN,Bakhtawar Pur Primary School to Adarsh Nagar Metro Station / Adarsh nagar,3
DIMTS,3206,D-2201UP,D-2201UP,Adarsh Nagar  / Bharola Village to Bakhtawar Pur Primary School,3
DIMTS,3207,D-2202DOWN,D-2202DOWN,Narela Terminal to Badli Railway Staion / Badli Metro Station,3
DIMTS,3208,D-2202UP,D-2202UP,Samaypur Badli Metro / Badli Railway Staion to Narela Terminal,3
DIMTS,3209,D-2301DOWN,D-2301DOWN,Bawana / Bawana Village Chowk to Rithala Metro Station,3
DIMTS,3210,D-2301UP,D-2301UP,Rithala Metro Station to Bawana Dispensary,3
DIMTS,3211,D-4503DOWN,D-4503DOWN,Harsh Vihar Terminal to Mayur Vihar Phase-3 Church / Mayur Vihar Ph-III paper Market,3
DIMTS,3212,D-4503UP,D-4503UP, Mayur Vihar Phase III (T) Paper Market to Harsh Vihar Terminal,3
DIMTS,3213,D-5403DOWN,D-5403DOWN, Mayur Vihar Phase III (T) Paper Market to Shastri Park Metro Station,3
DIMTS,3214,D-5403UP,D-5403UP,Shastri Park Metro Station to Mayur Vihar Phase-3 Church / Mayur Vihar Ph-III paper Market,3
DIMTS,3221,D-5509(-),D-5509(-),Mauj Pur Babar Pur Metro Station / Babarpur Ext. to Maujpur Babarpur Metro Station,3
DIMTS,3222,D-708LINKSTLDOWN,D-708LINKSTLDOWN,Bawana / Bawana Village Chowk to Narela EV Depot,3
DIMTS,3223,D-708LINKSTLUP,D-708LINKSTLUP,Narela EV Depot to Bawana Dispensary,3
DIMTS,2813,D-74DOWN,D-74DOWN,Dichau Kalan Depot to Uttam Nagar Terminal (In Gate),3
DIMTS,2814,D-74UP,D-74UP,Uttam Nagar Terminal / Uttam Nagar East Metro Station to Dichau Kalan Depot,3
DIMTS,1359,D004STLUP,D004STLUP,Kushak Nallah Depot to Vasant Vihar Depot,3
DIMTS,1360,D040STLDOWN,D040STLDOWN,Sarojini Nagar Depot to Kushak Nallah Depot,3
DIMTS,1361,D040STLUP,D040STLUP,Kushak Nallah Depot to Sarojini Nagar Depot,3
DIMTS,1362,D04UP,D04UP,Vasant Vihar Depot (Nelson Mandela Marg) to Vasant Vihar Depot,3
DIMTS,3224,D112LNKSTLDOWN,D112LNKSTLDOWN,Narela Terminal to Narela EV Depot,3
DIMTS,3225,D112LNKSTLUP,D112LNKSTLUP,Narela EV Depot to Narela Terminal,3
DIMTS,1363,DS CIRCULAR,DS CIRCULAR,Delhi Sectt Gate No 7 (Start) to Delhi Sectt Gate No 7 (End),3
DIMTS,1364,DW1DOWN,DW1DOWN,District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station to IGI Airport Terminal 2 (Air India Office),3
DIMTS,1365,DW1UP,DW1UP,IGI Airport Terminal 2 (Air India Office) to District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station,3
DIMTS,1366,DW2LSTLDOWN,DW2LSTLDOWN,Dwarka Sec 22 Cluster Depot to District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station,3
DIMTS,1367,DW2LSTLUP,DW2LSTLUP,District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station to Dwarka Sec 22 Cluster Depot,3
DIMTS,1368,DW3ADOWN,DW3ADOWN,Rohini Sec 16 (T) to Uttam Nagar Terminal,3
DIMTS,1369,DW3AUP,DW3AUP,Uttam Nagar Terminal (In Gate) to Rohini Sec 16 (T),3
DIMTS,2815,DW3BDOWN,DW3BDOWN,Rohini Sec 16 (T) to Keshopur Depot,3
DIMTS,2816,DW3BUP,DW3BUP,Keshopur Depot to Rohini Sec 16 (T),3
DIMTS,1370,DW3DOWN,DW3DOWN,Rohini Sec 16 (T) to Dwarka Sec 16C/GGS IP University,3
DIMTS,1371,DW3STLDOWN,DW3STLDOWN,GGS IP University to Ghuman Hera Depot 1,3
DIMTS,1372,DW3STLUP,DW3STLUP,Ghuman Hera Depot 1 to Dwarka Sec 16C/GGS IP University,3
DIMTS,1373,DW3UP,DW3UP,Dwarka Sec 16C/GGS IP University to Rohini Sec 16 (T),3
DIMTS,1374,DW4ADOWN,DW4ADOWN,Dwarka More Metro Station (Terminal) to Kirbi Place,3
DIMTS,1375,DW4AUP,DW4AUP,Kibri Place to Dwarka More Metro Station (Terminal),3
DIMTS,1376,DW4DOWN,DW4DOWN,Dwarka More Metro Station (Terminal) to Sarai Kale Khan ISBT,3
DIMTS,1377,DW4STLDOWN,DW4STLDOWN,Dwarka Sec 22 Cluster Depot to Dwarka More Metro Station (Terminal),3
DIMTS,1378,DW4STLUP,DW4STLUP,Dwarka More Metro Station (Terminal) to Dwarka sector 22 Cluster Depot,3
DIMTS,1379,DW4UP,DW4UP,ISBT Sarai Kale Khan to Dwarka More Metro Station (Terminal),3
DIMTS,1380,DW5DOWN,DW5DOWN,District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station to Safdurjung Terminal,3
DIMTS,1381,DW5UP,DW5UP,Safdurjung Terminal to District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station,3
DIMTS,1384,GL91ADOWN,GL91ADOWN,Mundka Village (Metro Station) to Zakhira,3
DIMTS,1385,GL91AUP,GL91AUP,Zakhira to Mundka Village Metro Station,3
DIMTS,1386,GL91DOWN,GL91DOWN,Mundka Village (Metro Station) to Shivaji Stadium Terminal,3
DIMTS,1387,GL91STLDOWN,GL91STLDOWN,Ghuman Hera Depot 2 to Mundka Village (Metro Station),3
DIMTS,1388,GL91STLUP,GL91STLUP,Mundka Village Metro Station to Ghuman Hera Depot 2,3
DIMTS,1389,GL91UP,GL91UP,Shivaji Stadium Terminal ( Connaught Place ) to Mundka Village Metro Station,3
DIMTS,1392,MC127DOWN,MC127DOWN,Harsh Vihar Terminal to ISBT Nitayanand Marg ,3
DIMTS,1393,MC127STLDOWN,MC127STLDOWN,ISBT Nityanand Marg to Shahstri Park DMRC Depot,3
DIMTS,1394,MC127STLUP,MC127STLUP,Shahstri Park DMRC Depot to ISBT Nitayanand Marg ,3
DIMTS,1395,MC127UP,MC127UP,Kashmere Gate Metro Station Gate 4 to Harsh Vihar Terminal,3
DIMTS,1397,MC137DOWN2,MC137DOWN2, Mayur Vihar Phase III (T) Paper Market to Shahstri Park DMRC Depot,3
DIMTS,1399,MC137UP2,MC137UP2,Shahstri Park DMRC Depot to Mayur Vihar Phase III (T) Paper Market,3
DIMTS,1400,MC341DOWN,MC341DOWN,Harsh Vihar Terminal to Mayur Vihar Phase III (T) Paper Market,3
DIMTS,1401,MC341UP,MC341UP, Mayur Vihar Phase III (T) Paper Market to Harsh Vihar Terminal,3
DIMTS,1404,MC715DOWN,MC715DOWN,Burari Crossing to Peera Garhi Chowk,3
DIMTS,1405,MC715STLDOWN,MC715STLDOWN,Majlis Park DMRC Depot to Burari Crossing,3
DIMTS,1406,MC715STLUP,MC715STLUP,Burari Crossing to Majlis Park DMRC Depot,3
DIMTS,1407,MC715UP,MC715UP,PERAGARHI OUTER RING ROAD to Burari Crossing,3
DIMTS,1408,ML06DOWN,ML06DOWN,Vishwa Vidyalaya Metro Station to Keshav Nagar Mukti Ashram,3
DIMTS,1409,ML06STLDOWN,ML06STLDOWN,Majlis Park DMRC Depot to Keshav Nagar Mukti Ashram,3
DIMTS,1410,ML06STLUP,ML06STLUP,Keshav Nagar Mukti Ashram to Majlis Park DMRC Depot,3
DIMTS,1411,ML06UP,ML06UP,Keshav Nagar Mukti Ashram to Vishwa Vidyalaya Metro Station,3
DIMTS,1412,ML96DOWN,ML96DOWN,Ramdev Chowk Narela Terminal to Majlis Park Metro Station,3
DIMTS,1413,ML96STLDOWN,ML96STLDOWN,Majlis Park DMRC Depot to Majlis Park Metro Station,3
DIMTS,1414,ML96STLUP,ML96STLUP,Majlis Park Metro Station to Majlis Park DMRC Depot,3
DIMTS,1415,ML96UP,ML96UP,Majlis Park Metro Station to Ramdev Chowk Narela Terminal / A-5 Narela / Police Colony,3
DIMTS,1416,OMS(+)BURARI-DHAULAKUAN,OMS(+)BURARI-DHAULAKUAN,Burari Crossing to ARSD College / Dhaula Kuan,3
DIMTS,1417,OMS(+)DHAULAKUAN-BURARI,OMS(+)DHAULAKUAN-BURARI,ARSD College / Dhaula Kuan to Burari Crossing,3
DIMTS,2817,OMSEV(-)BH,OMSEV(-)BH,Burari Crossing to Hamdard Nagar / Sangam Vihar,3
DIMTS,2818,OMSEV(-)HB,OMSEV(-)HB,Hamdard Nagar / Sangam Vihar to Burari Crossing,3
DIMTS,1427,OMSSTLDOWN,OMSSTLDOWN,Burari Crossing to Burari EV Depot (Inshed),3
DIMTS,1428,OMSSTLUP,OMSSTLUP,Burari EV Depot (Outshed) to Burari Crossing,3
DIMTS,2819,PM_SANGRAHALAYA_LINK_SERVICE_CENTRAL_SECRETARIAT,PM_SANGRAHALAYA_LINK_SERVICE_CENTRAL_SECRETARIAT,PM Sangrahalaya (Out Gate) to Krishi Bhawan  /  Rail Bhawan Metro Station /  Central Secretariat Metro Station,3
DIMTS,1433,RL-79DOWN,RL-79DOWN,Dwarka Sec23 to New Delhi Railway Station Gate 2,3
DIMTS,1434,RL-79UP,RL-79UP,New Delhi Railway Station Gate 2 to Dwarka Sec23,3
DIMTS,1435,RL75ADOWN,RL75ADOWN,Dwarka Sec 14 Metro Station to Dhaula Kuan,3
DIMTS,1436,RL75AUP,RL75AUP,Dhaula Kuan (NH8) to Dwarka sec-14 metro station,3
DIMTS,1437,RL75DOWN,RL75DOWN,Dwarka Sec 14 Metro Station to New Delhi Railway Station Gate 2,3
DIMTS,1438,RL75LINKSTLDOWN,RL75LINKSTLDOWN,Dwarka More Metro Station (Terminal) to Dwarka Sec 22 Cluster Depot,3
DIMTS,1439,RL75LINKSTLUP,RL75LINKSTLUP,Dwarka sector 22 Cluster Depot to Dwarka More Metro Station (Terminal),3
DIMTS,2820,RL75LSTLDOWN,RL75LSTLDOWN,Ghuman Hera Depot 1 to Dwarka sec-14 metro station,3
DIMTS,2821,RL75LSTLUP,RL75LSTLUP,Dwarka Sec 14 Metro Station to Ghuman Hera Depot 1,3
DIMTS,1440,RL75STLDOWN,RL75STLDOWN,Dwarka sec-14 metro station to Dwarka Sec 22 Cluster Depot,3
DIMTS,1441,RL75STLUP,RL75STLUP,Dwarka sector 22 Cluster Depot to Dwarka Sec 14 Metro Station,3
DIMTS,1442,RL75UP,RL75UP,New Delhi Railway Station Gate 2 to Dwarka sec-14 metro station,3
DIMTS,1443,RL77BDOWN,RL77BDOWN,Dwarka More Metro Station (Terminal) to New Delhi Railway Station Gate 2,3
DIMTS,3226,RL77BEXTDOWN,RL77BEXTDOWN,Dwarka More Metro Station (Terminal) to Dhaula Kuan (Ring Road),3
DIMTS,3227,RL77BEXTUP,RL77BEXTUP,Dhaula Kuan to Dwarka More Metro Station (Terminal),3
DIMTS,1444,RL77BUP,RL77BUP,New Delhi Railway Station Gate 2 to Dwarka More Metro Station (Terminal),3
DIMTS,1445,RL77EXTSTLDOWN,RL77EXTSTLDOWN,Dwarka Sec 19 Pocket B (T) to Dwarka Sec 22 Cluster Depot,3
DIMTS,1446,RL77EXTSTLUP,RL77EXTSTLUP,Dwarka sector 22 Cluster Depot to Dwarka Sec 19 Pocket B (T),3
DIMTS,1447,RL79ADOWN,RL79ADOWN,Dwarka Sec23 to Dhaula Kuan,3
DIMTS,1448,RL79AUP,RL79AUP,Dhaula Kuan (NH8) to Dwarka Sec23,3
DIMTS,1449,S1DOWN,S1DOWN,Pandwala Kalan (T) to Tilak Nagar Terminal,3
DIMTS,1450,S1STLDOWN,S1STLDOWN,Pandwala Kalan (T) to Rewla Khanpur Depot,3
DIMTS,1451,S1STLUP,S1STLUP,Rewla Khanpur Depot to Pandwala Kalan (T),3
DIMTS,1452,S1UP,S1UP,Tilak Nagar Terminal to Pandwala Kalan (T),3
DIMTS,1453,SC-IP-UP,SC-IP-UP,Supreme Court / Pragati Maidan Metro Station to Indraprastha Depot,3
DIMTS,1454,SUPREME_COURT_CIRCULAR_SEWA,SUPREME_COURT_CIRCULAR_SEWA,Supreme Court /  Supreme court metro station to Supreme Court / Pragati Maidan Metro Station,3
DIMTS,1455,YMSMINUS,YMSMINUS,Mori Gate Terminal to Mori Gate Terminal,3
DIMTS,1456,YMSPLUS,YMSPLUS,Mori Gate Terminal to Mori Gate Terminal,3
DTC,1457,0114(NS)UP,0114(NS)UP,Old Delhi Railway Station (T) to Qutubgarh Village   (Terminal),3
DTC,3333,0118EXT(NS)DOWN,0118EXT(NS)DOWN,Mori Gate Terminal to Mayur Vihar Phase III (T) Paper Market,3
DTC,1458,0118EXT(NS)UP,0118EXT(NS)UP,Mayur Vihar Phase 3 to Mori Gate Terminal,3
DTC,1459,012(NS)UP,012(NS)UP,ISBT Kashmere Gate City Bus Terminal / ISBT Maharana Pratap Bus Terminal to Bawana JJ Colony KL- Block / Bawana JJ Colony Terminal,3
DTC,1460,0131(NS)UP,0131(NS)UP,Old Delhi Railway Station to Narela Terminal,3
DTC,1463,0236(NS)DOWN,0236(NS)DOWN,Qamruddin Nagar Terminal to ISBT Anand Vihar Terminal,3
DTC,1464,0236(NS)UP,0236(NS)UP,Anand Vihar ISBT to Qamruddin Nagar Terminal,3
DTC,1465,0261(NS)DOWN,0261(NS)DOWN,Nand Nagari Terminal to ISBT Sarai Kale Khan,3
DTC,1466,0261(NS)UP,0261(NS)UP,Sarai Kale Khan ISBT to Nand Nagari Terminal,3
DTC,1467,03DOWN,03DOWN,Shalimar Bagh Desu Colony to ISBT Sarai Kale Khan,3
DTC,1468,03UP,03UP,Sarai Kale Khan ISBT to Shalimar Bagh Desu Colony,3
DTC,1469,0405(NS)DOWN,0405(NS)DOWN,Badarpur Border(T) to Mori Gate Terminal,3
DTC,1470,0405(NS)UP,0405(NS)UP,Mori Gate Terminal to Badarpur Border (T),3
DTC,1471,0419(NS)DOWN,0419(NS)DOWN,Ambedkar Nagar Terminal to Old Delhi Railway Station (T),3
DTC,1472,0419(NS)UP,0419(NS)UP,Old Delhi Railway Station to Madangir DDA Flats / Madangir Village,3
DTC,1473,044(NS)UP,044(NS)UP,ISBT Kashmere Gate City Bus Terminal / ISBT Maharana Pratap Bus Terminal to Okhla Extension (Abul Fazl Encalve),3
DTC,1474,0502(NS)DOWN,0502(NS)DOWN,Mehrauli Terminal to Old Delhi Railway Station (T),3
DTC,1475,0502(NS)UP,0502(NS)UP,Old Delhi Railway Station to Mehrauli Terminal,3
DTC,1476,0543A(NS)DOWN,0543A(NS)DOWN,Kapashera Border to ISBT Anand Vihar,3
DTC,1477,0543A(NS)UP,0543A(NS)UP,ISBT Anand Vihar Terminal to Kapashera Border,3
DTC,1478,0604(NS)DOWN,0604(NS)DOWN,Chhatarpur Metro Station (T) to New Delhi Railway Station Gate 2,3
DTC,1479,0604(NS)UP,0604(NS)UP,New Delhi Railway Station Gate 2 to Andheria Mor / Chhattar Pur Metro Station,3
DTC,1480,072(NS)UP,072(NS)UP,ISBT Kashmere Gate City Bus Terminal / ISBT Maharana Pratap Bus Terminal to Najafgarh Terminal,3
DTC,1481,0729(NS)DOWN,0729(NS)DOWN,Kapashera Border to Mori Gate Terminal,3
DTC,1482,0729(NS)UP,0729(NS)UP,Mori Gate Terminal to Kapashera Border,3
DTC,1483,0740(NS)DOWN,0740(NS)DOWN,Uttam Nagar (Najafgarh Road) to Anand Vihar ISBT,3
DTC,1484,0740(NS)UP,0740(NS)UP,ISBT Anand Vihar Terminal to Uttam Nagar Terminal / Uttam Nagar East Metro Station,3
DTC,1485,0753(NS)DOWN,0753(NS)DOWN,Uttam Nagar Terminal (Out Gate) to Mori Gate Terminal,3
DTC,1486,0753(NS)UP,0753(NS)UP,Mori Gate Terminal to Uttam Nagar (Najafgarh Road),3
DTC,1487,0901(NS)DOWN,0901(NS)DOWN,Rohini Sec 22 Terminal to New Delhi Railway Station Gate 2,3
DTC,1488,0901(NS)UP,0901(NS)UP,New Delhi Railway Station Gate 2 to Rohini Sec 22 Terminal,3
DTC,1489,0926(NS)DOWN,0926(NS)DOWN,PVC Market to Old Delhi Railway Station (T),3
DTC,1490,0926(NS)UP,0926(NS)UP,Old Delhi Railway Station (T) to Tikri Border,3
DTC,1491,0929(NS)DOWN,0929(NS)DOWN,Mubarak Pur Dabas to Old Delhi Railway Station (T),3
DTC,1492,0929(NS)UP,0929(NS)UP,Old Delhi Railway Station (T) to Mubarak Pur Dabas,3
DTC,1493,0943(NS)DOWN,0943(NS)DOWN,Sultan Puri (T) to Anand Vihar ISBT,3
DTC,1494,0943(NS)UP,0943(NS)UP,ISBT Anand Vihar to Sultan Puri (T),3
DTC,1495,0AIRPORT EXP-4 (NS) DOWN,0AIRPORT EXP-4 (NS) DOWN,IGI Airport Terminal 3 to ISBT Kashmere Gate Terminal,3
